username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FrancoisFillon;2016-12-05 19:24;425;403;"#Italie La France doit anticiper et proposer une réunion rapide des chefs d’Etat de la zone euro. https://www. fillon2017.fr/2016/12/05/ref erendum-italien/ …";;;#Italie;"805840193106362368";https://twitter.com/FrancoisFillon/status/805840193106362368
FrancoisFillon;2016-12-05 19:18;356;423;"#Italie Cette décision provoque un vide politique qui peut avoir des conséquences sur la situation économique et financière de la zone euro.";;;#Italie;"805838779219111936";https://twitter.com/FrancoisFillon/status/805838779219111936
FrancoisFillon;2016-12-01 20:42;647;816;"Nous bâtirons sur la vérité sans laquelle il n'y a pas de confiance, et l'action courageuse seule en mesure d'obtenir des résultats.";;;;"804410328842805248";https://twitter.com/FrancoisFillon/status/804410328842805248
FrancoisFillon;2016-12-01 20:31;663;743;"Plus que jamais, l'alternance et le redressement de la France doivent être bâtis sur des bases solides. #DirectPR";;;#DirectPR;"804407650087735297";https://twitter.com/FrancoisFillon/status/804407650087735297
FrancoisFillon;2016-12-01 20:30;1149;1173;"Ce quinquennat s'achève dans la pagaille politique et la déliquescence du pouvoir. #DirectPR";;;#DirectPR;"804407460417142784";https://twitter.com/FrancoisFillon/status/804407460417142784
FrancoisFillon;2016-12-01 20:29;1853;1933;"Ce soir, le Président de la République admet, avec lucidité, que son échec patent lui interdit d'aller plus loin. #DirectPR";;;#DirectPR;"804407048809172992";https://twitter.com/FrancoisFillon/status/804407048809172992
FrancoisFillon;2016-12-01 15:41;645;792;"J'ai entendu ces agriculteurs, commerçants, artisans qui travaillent jusqu'à 70 heures et ont du mal à se payer un SMIC. #ChantenayVilledieu pic.twitter.com/a1HYMTKxKv";;;#ChantenayVilledieu;"804334545319370752";https://twitter.com/FrancoisFillon/status/804334545319370752
FrancoisFillon;2016-12-01 14:40;359;457;"Chantenay-Villedieu est un symbole d’une France rurale qui souffre en silence, qui a besoin d’être soutenue, d’être aidée, d’être libérée. pic.twitter.com/coarBhQhMm";;;;"804319334730502144";https://twitter.com/FrancoisFillon/status/804319334730502144
FrancoisFillon;2016-11-28 21:55;1442;1952;"Je ne suis pas candidat pour m'asseoir dans un fauteuil à l'Elysée et attendre que le temps passe. Je suis candidat pour redresser mon pays. pic.twitter.com/izLpPPTA4Y";;;;"803341637371961345";https://twitter.com/FrancoisFillon/status/803341637371961345
FrancoisFillon;2016-11-28 20:53;381;495;"Je veux que l'ensemble des forces qui ont participé à cette primaire soient représentées dans la direction @lesRepublicains .";;@lesRepublicains;;"803325844190097409";https://twitter.com/FrancoisFillon/status/803325844190097409
