username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JLMelenchon;2016-12-20 02:04;61;70;"Le progrès écologique est un progrès économique et technique. C'est du travail et de la science. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811014399758598144";https://twitter.com/JLMelenchon/status/811014399758598144
JLMelenchon;2016-12-20 02:03;74;86;"Il y a dans la mer 75 fois l'énergie dont on a besoin. Il faut la transformer et la capter. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811014120011169792";https://twitter.com/JLMelenchon/status/811014120011169792
JLMelenchon;2016-12-20 02:02;435;602;"Il est insupportable,ce racisme contre les pauvres,cette manière de les montrer du doigt en disant qu'ils sont responsables de leur pauvreté";;;;"811013774278856705";https://twitter.com/JLMelenchon/status/811013774278856705
JLMelenchon;2016-12-20 02:01;56;66;"Dans mes discours, j'ai mis la pauvreté aux avant-postes. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811013546167439361";https://twitter.com/JLMelenchon/status/811013546167439361
JLMelenchon;2016-12-20 01:59;83;107;"L'eau est un bien commun. On ne peut pas priver quelqu'un d'eau. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811013143837155328";https://twitter.com/JLMelenchon/status/811013143837155328
JLMelenchon;2016-12-20 01:59;53;69;"Ici, en Guadeloupe, si vous m'élisez, nous ferons à Point-à-Pitre une régie publique de l'eau. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811013027227201537";https://twitter.com/JLMelenchon/status/811013027227201537
JLMelenchon;2016-12-20 01:56;49;61;"Il faut que nous sortions des énergies carbonées. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811012317617995776";https://twitter.com/JLMelenchon/status/811012317617995776
JLMelenchon;2016-12-20 01:56;44;53;"Je dénonce ceux qui ont pris la décision de privatiser la centrale de Bouillante. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811012242179260416";https://twitter.com/JLMelenchon/status/811012242179260416
JLMelenchon;2016-12-20 01:55;57;51;"Le #nucléaire est une énergie chère : 100 milliards d'euros pour le grand carénage. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#nucl #JLMGosier;"811012072083456000";https://twitter.com/JLMelenchon/status/811012072083456000
JLMelenchon;2016-12-20 01:54;61;80;"Il faut viser la relocalisation de la production d'énergie. Et il faut sortir du nucléaire. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811011916407705600";https://twitter.com/JLMelenchon/status/811011916407705600
JLMelenchon;2016-12-20 01:53;47;51;"Il n'y a pas de mains qui travaillent sans cerveaux. La technique de production est pleine de science. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811011715987111941";https://twitter.com/JLMelenchon/status/811011715987111941
JLMelenchon;2016-12-20 01:52;65;93;"Nous ne pourrons pas continuer à construire si nous continuons à prendre du sable. Il faut développer le bâti en bois. #JLMGosier";;;#JLMGosier;"811011301778620416";https://twitter.com/JLMelenchon/status/811011301778620416
JLMelenchon;2016-12-20 01:51;44;53;"Nous devons organiser une filière bois efficace pour la construction. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811011110556078081";https://twitter.com/JLMelenchon/status/811011110556078081
JLMelenchon;2016-12-20 01:50;92;107;"À force de piocher du sable pour faire des maisons, on aura faire disparaître 75% des plages à la fin du siècle. #JLMGosier";;;#JLMGosier;"811010758632939520";https://twitter.com/JLMelenchon/status/811010758632939520
JLMelenchon;2016-12-20 01:48;42;53;"Ce système n'a aucune morale, tandis que nous qui défendons les pauvres, nous sommes la morale, la vertu. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811010367010861056";https://twitter.com/JLMelenchon/status/811010367010861056
JLMelenchon;2016-12-20 01:47;91;116;"Ceux qui vous disent qu'il faut être compétitifs et flexibles ne vous parlent jamais de la nature et du danger que nous courrons. #JLMGosier";;;#JLMGosier;"811010144788238336";https://twitter.com/JLMelenchon/status/811010144788238336
JLMelenchon;2016-12-20 01:45;40;54;"S'il n'y a qu'un seul écosystème compatible avec la vie humaine, alors nous sommes tous semblables. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811009713806704640";https://twitter.com/JLMelenchon/status/811009713806704640
JLMelenchon;2016-12-20 01:44;96;134;"Il y a une loi qui s'impose à tous : l'intérêt général humain. Quel est-il ? Défendre l'écosystème compatible avec la vie humaine. #JLMGosier";;;#JLMGosier;"811009222855053312";https://twitter.com/JLMelenchon/status/811009222855053312
JLMelenchon;2016-12-20 01:41;129;190;"Nous devons mettre en place la règle verte. La France ne doit pas prendre à la nature plus qu'elle ne peut reconstituer. #JLMGosier";;;#JLMGosier;"811008616627142658";https://twitter.com/JLMelenchon/status/811008616627142658
JLMelenchon;2016-12-20 01:39;38;49;"Nous devons être maître de nous jusqu'au bout.C'est pourquoi nous devons pouvoir choisir notre propre fin. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811008159640907776";https://twitter.com/JLMelenchon/status/811008159640907776
JLMelenchon;2016-12-20 01:38;70;73;"Nous devons mettre dans la Constitution le droit à l'avortement. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811007793847115776";https://twitter.com/JLMelenchon/status/811007793847115776
JLMelenchon;2016-12-20 01:36;39;47;"En 1958, nous étions un peuple rural. Aujourd'hui nous sommes un peuple urbain. L'éducation a progressé. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811007329533562880";https://twitter.com/JLMelenchon/status/811007329533562880
JLMelenchon;2016-12-20 01:34;84;73;"On me dit que la 5e République donne des institutions stables. Nous avons un ministre des Finances par an. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811006745069830144";https://twitter.com/JLMelenchon/status/811006745069830144
JLMelenchon;2016-12-20 01:33;56;58;"Notre peuple doit se redéfinir. Quel meilleur moyen de le faire qu'une Constituante ? #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811006592569241601";https://twitter.com/JLMelenchon/status/811006592569241601
JLMelenchon;2016-12-20 01:31;62;74;"En 2012, pendant que je m'égosillais à parler du MES, les chaînes de télé lançaient un grand débat : la viande halal. #JLMGosier";;;#JLMGosier;"811005994658459648";https://twitter.com/JLMelenchon/status/811005994658459648
JLMelenchon;2016-12-20 01:22;44;51;"Il faut apporter de l'aide. Nous devons aider #Haiti ! #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#Haiti #JLMGosier;"811003696133865473";https://twitter.com/JLMelenchon/status/811003696133865473
JLMelenchon;2016-12-20 01:21;70;80;"Non, les immigrés ne sont pas des gens qui feuillettent le code du travail pour savoir où c'est mieux. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811003520597913600";https://twitter.com/JLMelenchon/status/811003520597913600
JLMelenchon;2016-12-20 01:20;148;178;"On se plaint de l'immigration. J'ai une réponse : faites en sorte que les gens puissent rester chez eux. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811003426066796548";https://twitter.com/JLMelenchon/status/811003426066796548
JLMelenchon;2016-12-20 01:20;36;49;"La plus longue frontière terrestre de la France est avec le Brésil. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811003231933526016";https://twitter.com/JLMelenchon/status/811003231933526016
